"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.6599,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.80803,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.93307,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.0011,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.0053,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.0069,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.98564,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.94714,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.87154,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.78832,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.77901,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.84179,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-01",99.86427,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-02",99.81592,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-03",99.79845,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.76614,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.76199,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.80421,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.89046,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.0649,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.2954,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.467,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.6106,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.6946,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.6275,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.5089,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.4637,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.5925,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.7694,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.907,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.9317,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.9314,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8678,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.7737,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.6926,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.6125,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.3791,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.1116,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.96208,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.88725,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.89287,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.91174,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.90009,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.76774,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.50631,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.03738,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.35718,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.6703,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.23885,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.01967,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.92763,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.96111,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.07541,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.21167,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.40128,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.56716,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.6777,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",97.76833,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",97.86222,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.00457,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.2,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.45759,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.84534,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.07642,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.27719,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.35001,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.20981,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.8674,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.3511,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.89291,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",97.44521,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",97.04533,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",96.98203,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",97.4145,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.27945,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.76497,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.94448,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.97888,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.68713,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.23072,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.61433,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",96.96867,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",96.65377,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",96.99973,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.54703,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.77161,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.61147,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.58562,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.39239,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",96.87241,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",96.57669,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",96.75598,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.31287,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.99735,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.28727,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.35938,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.48701,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.5307,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.06046,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.46779,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",96.68671,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",96.13001,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",96.0022,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",96.23151,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",96.66009,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",97.00223,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",97.04044,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",97.25169,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.51969,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.98574,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.40587,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.30947,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.07864,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.07611,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.09529,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.11237,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.17349,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.19023,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.37825,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.61584,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.91191,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.26202,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.32112,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.33418,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.23365,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.7826,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",98.39369,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.21832,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.20438,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.12175,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.076,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",98.02876,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",97.93713,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",97.67609,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",97.22371,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",97.04722,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",97.18095,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",97.71519,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.28761,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.51734,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.65085,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.95729,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.28269,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.55563,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.89915,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.2954,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.4919,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.6674,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.7359,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9202,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.2464,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.7658,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.6349,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.4391,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",103.7303,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.8772,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.9628,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",104.0431,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.9678,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.8312,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.5163,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.019,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.7626,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.6277,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.6764,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.9752,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",103.484,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.9445,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",104.3084,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",104.5585,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",104.5629,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",104.5436,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",104.4785,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",104.4956,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",104.3448,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",104.1614,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",104.1484,
