"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-12",101.4748,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.8225,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.1307,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.84846,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.1067,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.492,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.7604,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.8134,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.657,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.3713,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.116,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.955,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.93807,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.95608,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.0051,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.1419,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.3521,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.5806,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.5713,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.3274,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.1143,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.0329,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.0213,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.2817,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.8357,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.2899,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.5413,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.4248,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.0637,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.7863,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.6997,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.6909,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.7617,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.9955,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-10",101.2338,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-11",101.5311,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-12",101.9451,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-01",102.2269,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-02",102.4545,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-03",102.6469,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-04",102.6051,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-05",102.5173,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-06",102.4532,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-07",102.5266,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-08",102.6012,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-09",102.554,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-10",102.3682,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-11",102.1665,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-12",102.0459,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.8034,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.7123,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.8166,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.9118,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.9478,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.8921,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.8693,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.8581,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.6279,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.3288,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.2433,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.3965,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-01",101.3855,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.2209,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.9606,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.4456,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.8462,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.31831,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.97147,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.77436,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.49432,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.11316,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.93432,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.79152,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.55909,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.33005,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.27467,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.3353,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.37344,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.58337,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.77703,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.66061,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.41328,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-10",97.12122,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-11",97.08664,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-12",97.24706,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-01",97.4232,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-02",97.506,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-03",97.63126,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-04",97.83424,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.13234,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.4509,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.68658,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.89479,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.03999,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.0219,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.04705,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.20944,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.34914,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.36588,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.27162,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.1667,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.23539,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.50695,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.70765,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.64683,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.44825,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.23885,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.17631,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.34278,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.62234,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.76194,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.89593,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.0961,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1952,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.2627,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.3356,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.2226,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-09",100.015,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.97038,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.1009,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.3754,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.4529,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.2594,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.091,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.0025,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.96424,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.0119,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.1824,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.1334,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.80102,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.35744,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.95433,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.64799,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.36347,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.3754,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.67564,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.97198,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.14075,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.18972,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.16864,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.16616,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.25151,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.33418,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.45417,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.47356,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.36564,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.31367,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.38149,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.42268,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.50641,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.56953,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.44383,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.28493,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.24477,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.32375,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.43733,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.45695,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.31511,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.07207,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.97667,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.03402,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.19083,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.22337,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.9351,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.56671,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.28211,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.1189,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-11",97.85861,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-12",97.33454,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-01",96.59677,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-02",96.6655,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-03",97.22899,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-04",97.85136,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-05",98.34018,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-06",98.62479,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-07",98.79121,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-08",98.8645,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-09",98.89806,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-10",98.87209,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-11",98.79227,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-12",98.53586,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-01",98.11848,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-02",97.82353,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-03",97.85083,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-04",98.21831,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-05",98.83525,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.7114,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.7737,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2548,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.3125,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3528,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.5882,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.2279,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.8799,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.2663,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.1416,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.7699,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-05",102.3373,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.9939,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.8033,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.7281,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-07",98.47688,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-08",98.412,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-09",98.31472,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-10",98.10232,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-11",97.91062,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-12",97.97016,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-01",98.46159,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-02",99.11986,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-03",99.58351,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-04",99.577,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-05",99.2877,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-06",98.95214,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-07",98.72488,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-08",98.59386,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-09",98.52349,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-10",98.5017,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-11",98.52616,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-12",98.62613,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-01",98.83798,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.10522,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.36086,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-04",99.55443,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-05",99.69054,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-06",99.76143,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.73696,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.61981,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.38587,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.01734,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-11",98.6526,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-12",98.49239,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.70217,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.11002,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.5012,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.71468,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.75641,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.62785,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.32624,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.01527,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-09",98.90626,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.14887,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.51981,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.72655,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.58293,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.34875,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.41105,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.056,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.944,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.6001,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.6605,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.3512,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.9656,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.7113,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.6333,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.7841,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.2181,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.7563,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-03",102.1828,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-04",102.3374,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-05",102.3192,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-06",102.2482,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-07",102.1996,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-08",102.1902,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-09",102.2274,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-10",102.3186,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-11",102.4337,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2005-12",102.5403,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-01",102.6146,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-02",102.6606,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-03",102.6786,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-04",102.6604,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-05",102.6138,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-06",102.5385,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-07",102.4309,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-08",102.3175,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-09",102.2359,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-10",102.2228,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-11",102.2687,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2006-12",102.3739,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-01",102.5436,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-02",102.7259,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-03",102.8511,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-04",102.8606,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.7909,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.681,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-07",102.5572,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.4594,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-09",102.4388,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.5294,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.6428,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.6455,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-01",102.4136,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.9983,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.4376,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.751,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.0801,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.61857,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.5262,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.63423,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.74768,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.74751,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.68733,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.66751,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.76924,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.94824,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-03",100.1432,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-04",100.307,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.4217,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.4612,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.4024,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.3119,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.2785,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.3777,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.5794,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.8581,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.2021,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.5444,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.7972,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.8881,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.8852,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-06",101.8646,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-07",101.8709,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.8959,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.9142,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.9007,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.8535,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.7664,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.6333,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.4933,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.3963,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.3741,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.3698,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-06",101.3019,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-07",101.1105,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.8673,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.673,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.6057,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.6217,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2011-12",100.6644,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-01",100.6902,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-02",100.6684,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.5548,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.3138,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.032,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.82282,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.77216,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.81122,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.85122,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.82848,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.74843,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.62431,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.47313,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.35574,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.3599,
